   2.0685264e+00	   1.5887791e+00	   2.3087403e+00	   4.6516966e+00	   3.1973301e+00	   3.4135804e+00	
   2.9511526e+00	   1.3582140e+00	   1.4299155e+00	   4.2250141e+00	   3.5788832e+00	   3.9375810e+00	
   1.6551968e+00	   1.3385153e+00	   2.5388351e+00	   3.8788641e+00	   3.8457691e+00	   2.7897621e+00	
   2.0359420e+00	   1.7747421e+00	   2.4668596e+00	   3.3301671e+00	   5.3254312e+00	   3.6137658e+00	
   3.1221215e+00	   1.1701166e+00	   2.5924054e-02	   3.6910158e+00	   4.4107058e+00	   4.0641346e+00	
   2.3236836e+00	   1.8738427e+00	   2.3629562e+00	   3.8741636e+00	   3.0521520e+00	   2.4291335e+00	
