   2.7739425e+02	   2.6611364e+02	   2.7784215e+02	   2.9725935e+02	   2.8275330e+02	   2.8830717e+02	
   2.7979463e+02	   2.6795825e+02	   2.7307966e+02	   2.8970766e+02	   2.8264594e+02	   2.9334680e+02	
   2.7415381e+02	   2.6793437e+02	   2.7968303e+02	   2.8961237e+02	   2.8722573e+02	   2.8123874e+02	
   2.6832171e+02	   2.7429407e+02	   2.7532445e+02	   2.8581460e+02	   2.9695083e+02	   2.8525543e+02	
   2.7836608e+02	   2.7059539e+02	   2.7567651e+02	   2.8786782e+02	   2.8969027e+02	   2.8475369e+02	
   2.7483900e+02	   2.7945584e+02	   2.8015730e+02	   2.9222198e+02	   2.8220013e+02	   2.7705216e+02	
