   5.7920417e-01	   7.2569668e-01	   8.3826173e-01	   3.3876245e-01	   2.4622692e-01	   1.6485765e-01	
   6.4595101e-01	   9.0916099e-01	   7.6812857e-01	   2.8481820e-01	   4.3579827e-01	   1.5255192e-01	
   6.0356354e-01	   6.1937114e-01	   1.0000000e+00	   4.6011437e-01	   2.5749583e-01	   5.4749221e-01	
   8.0764823e-01	   4.5511212e-01	   8.5810813e-01	   4.7270277e-01	   4.0347399e-01	   3.0610606e-01	
   6.7031056e-01	   6.1806630e-01	   6.3441775e-01	   4.9141665e-01	   2.5173135e-01	   4.4722799e-01	
   5.2002453e-01	   7.6027230e-01	   4.9764987e-01	   4.2697599e-01	   3.3038671e-01	   3.7121915e-01	
